ambient	19	ped_19	voice_type_0|voice_id_26|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	26	0	0	0
ambient	64	ped_64	voice_type_0|voice_id_61|gender_1	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	61	1	0	0
ambient	19	ped_19	voice_type_0|voice_id_26|gender_0	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	26	0	0	0
ambient	48	ped_48	voice_type_0|voice_id_71|gender_0	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	71	0	0	0
ambient	48	ped_48	voice_type_0|voice_id_71|gender_0	89	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	71	0	0	0
ambient	93	ped_93	voice_type_0|voice_id_171|gender_1	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	171	1	0	0
ambient	93	ped_93	voice_type_0|voice_id_171|gender_1	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	171	1	0	0
police	280	lapd1	VOICE_EMG_LAPD1|VOICE_EMG_LAPD8	220	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	14	0	0	0
ambient	48	ped_48	voice_type_0|voice_id_71|gender_0	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	71	0	0	0
police	280	lapd1	VOICE_EMG_LAPD1|VOICE_EMG_LAPD8	342	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	13	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	67	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ambient	21	ped_21	voice_type_0|voice_id_25|gender_0	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	25	0	0	0
ambient	21	ped_21	voice_type_0|voice_id_25|gender_0	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	25	0	0	0
ambient	21	ped_21	voice_type_0|voice_id_25|gender_0	89	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	25	0	0	0
ambient	21	ped_21	voice_type_0|voice_id_25|gender_0	67	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	25	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	74	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	345	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ambient	101	ped_101	voice_type_0|voice_id_205|gender_0	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	205	0	0	0
ambient	22	ped_22	voice_type_0|voice_id_32|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	0	0	0
police	284	lapdm1	VOICE_EMG_MCOP1|VOICE_EMG_MCOP6	199	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	27	0	0	0
police	284	lapdm1	VOICE_EMG_MCOP1|VOICE_EMG_MCOP6	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	27	0	0	0
police	284	lapdm1	VOICE_EMG_MCOP1|VOICE_EMG_MCOP6	220	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	27	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	342	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ambient	93	ped_93	voice_type_0|voice_id_171|gender_1	67	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	171	1	0	0
ambient	47	ped_47	voice_type_0|voice_id_68|gender_0	343	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	0	0	0
ambient	22	ped_22	voice_type_0|voice_id_32|gender_0	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	343	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
emergency	274	ped_274	voice_type_1|voice_id_5|gender_0	89	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	5	0	0	0
ambient	229	SOMOST	VOICE_GEN_SOMOST	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	116	0	0	0
ambient	229	SOMOST	VOICE_GEN_SOMOST	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	116	0	0	0
ambient	229	SOMOST	VOICE_GEN_SOMOST	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	116	0	0	0
ambient	229	SOMOST	VOICE_GEN_SOMOST	345	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	116	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	86	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ballas	102	BALLAS1	VOICE_GNG_BALLAS1|VOICE_GNG_BALLAS2	200	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	0	0	0
ambient	142	SBMYST	VOICE_GEN_SBMYST	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	102	0	0	0
ambient	142	SBMYST	VOICE_GEN_SBMYST	345	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	102	0	0	0
ambient	229	SOMOST	VOICE_GEN_SOMOST	89	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	116	0	0	0
ambient	142	SBMYST	VOICE_GEN_SBMYST	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	102	0	0	0
ambient	229	SOMOST	VOICE_GEN_SOMOST	343	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	116	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ballas	103	BALLAS2	VOICE_GNG_BALLAS3|VOICE_GNG_BALLAS4	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	0	0	0
ballas	103	BALLAS2	VOICE_GNG_BALLAS3|VOICE_GNG_BALLAS4	252	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	0	0	0
ballas	103	BALLAS2	VOICE_GNG_BALLAS3|VOICE_GNG_BALLAS4	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	0	0	0
ambient	142	SBMYST	VOICE_GEN_SBMYST	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	102	0	0	0
ballas	102	BALLAS1	VOICE_GNG_BALLAS1|VOICE_GNG_BALLAS2	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	0	0	0
ballas	102	BALLAS1	VOICE_GNG_BALLAS1|VOICE_GNG_BALLAS2	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	0	0	0
ambient	226	SOFYST	VOICE_GEN_SOFYST	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	113	1	0	0
ballas	103	BALLAS2	VOICE_GNG_BALLAS3|VOICE_GNG_BALLAS4	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ballas	103	BALLAS2	VOICE_GNG_BALLAS3|VOICE_GNG_BALLAS4	74	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	345	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ambient	95	WMOST	VOICE_GEN_WMOST	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	178	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	89	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ambient	142	SBMYST	VOICE_GEN_SBMYST	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	102	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	343	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ambient	242	SMYST2	VOICE_GEN_SMYST2	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	108	0	0	0
ambient	20	BMYRI	VOICE_GEN_BMYRI	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	31	0	0	0
ballas	102	BALLAS1	VOICE_GNG_BALLAS1|VOICE_GNG_BALLAS2	89	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	0	0	0
ballas	102	BALLAS1	VOICE_GNG_BALLAS1|VOICE_GNG_BALLAS2	345	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	0	0	0
